R,G,B,id,mark,path,hexCol,h,s,v
76.90760928,83.46677703,84.70917226,46,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35620837.jpg,#4C5354,0.526541588,0.092098208,0.332192832
78.22695174,79.22695174,81.22695174,46,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35620837.jpg,#4E4F51,0.611111111,0.036933554,0.318537066
71.03144001,74.49788296,75.67573531,46,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35620837.jpg,#474A4B,0.542268786,0.061370997,0.296767589
94.66006161,39.53009498,62.30648768,47,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35629760.jpg,#5E273E,0.931143339,0.582399437,0.371215928
95.60469122,48.2042438,68.40446751,47,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35629760.jpg,#5F3044,0.928973161,0.49579625,0.374920358
65.62240815,37.62240815,59.62240815,47,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/35629760.jpg,#41253B,0.869047619,0.426683518,0.257342777
115.6230425,93.95525727,122.5111857,48,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36177602.jpg,#735D7A,0.793130688,0.233088336,0.480436022
109.426441,75.42644098,100.426441,48,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36177602.jpg,#6D4B64,0.87745098,0.31071101,0.429123298
98.2235047,59.2235047,86.2235047,48,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36177602.jpg,#623B56,0.884615385,0.397053639,0.385190214
69.24800059,69.24800059,81.24800059,49,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36274217.jpg,#454551,0.666666667,0.147695942,0.31861961
77.07718121,67.07718121,78.07718121,49,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36274217.jpg,#4D434E,0.818181818,0.140886234,0.306185024
69.61023903,58.02299071,72.02299071,49,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36274217.jpg,#453A48,0.804610099,0.194382375,0.282443101
99.73133718,73.71239033,82.71239033,50,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36948950.jpg,#634952,0.942349704,0.260890384,0.391103283
85.21700224,59.21700224,70.21700224,50,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36948950.jpg,#553B46,0.929487179,0.305103434,0.334184323
86.03958403,60.91293559,73.91293559,50,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/36948950.jpg,#563C49,0.913770168,0.292035913,0.337410133
52.29810971,47.29810971,44.29810971,51,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37349069.jpg,#342F2C,0.0625,0.1529692,0.205090626
41.86353468,37.86353468,34.86353468,51,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37349069.jpg,#292522,0.071428571,0.167209961,0.164170724
43.94700564,39.94700564,36.94700564,51,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37349069.jpg,#2B2724,0.071428571,0.159282752,0.172341199
71.54294851,25.83279281,27.67954896,52,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37396122.jpg,#47191B,0.993266427,0.638919092,0.280560582
60.77932923,25.02836708,32.305772,52,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37396122.jpg,#3C1920,0.966073617,0.588209225,0.238350311
78,35,44.4169657,52,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37396122.jpg,#4E232C,0.963500133,0.551282051,0.305882353
43,31,31,53,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37500629.jpg,#2B1F1F,0,0.279069767,0.168627451
48.94536032,28.94536032,29.94536032,53,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37500629.jpg,#301C1D,0.991666667,0.408618914,0.191942589
51.6860089,33.6860089,33.6860089,53,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37500629.jpg,#332121,0,0.348256721,0.202690231
97.64647114,46.64647114,55.64647114,54,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37539089.jpg,#612E37,0.970588235,0.5222923,0.382927338
42.18906429,20.18906429,22.18906429,54,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37539089.jpg,#2A1416,0.984848485,0.521462146,0.165447311
60.42567027,31.42567027,34.35408191,54,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/37539089.jpg,#3C1F22,0.983170048,0.479928479,0.236963413
32.33166049,23.04530703,22.97483722,55,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38070816.jpg,#201716,0.00125523,0.28940126,0.126790825
36.02572707,24.02572707,24.02572707,55,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38070816.jpg,#241818,0,0.33309529,0.141277361
36.0161817,24.0161817,24.0161817,55,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38070816.jpg,#241818,0,0.33318357,0.141239928
73.10874888,50.15908444,76.14230592,56,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38352639.jpg,#49324C,0.813874898,0.341245529,0.298597278
81.32786561,61.32786561,86.32786561,56,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38352639.jpg,#513D56,0.8,0.28959363,0.338540649
75.31023005,59.31023005,85.31023005,56,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38352639.jpg,#4B3B55,0.769230769,0.304770014,0.334549922
80.07658063,77.07658063,86.07658063,57,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38407215.jpg,#504D56,0.722222222,0.104558057,0.337555218
86.15324259,77.46085261,83.73937485,57,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38407215.jpg,#564D53,0.879616495,0.100894519,0.337855853
84.21049727,73.21049727,79.21049727,57,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/38407215.jpg,#54494F,0.909090909,0.130625045,0.330237244
127.3980226,66.66756003,143.5640737,58,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/421293.jpg,#7F428F,0.79829479,0.535625047,0.562996367
99.27323842,39.79082772,108.5715883,58,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/421293.jpg,#63276C,0.81080196,0.633506073,0.425770935
116.4809443,56.1745692,124.8486554,58,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/421293.jpg,#74387C,0.813025549,0.550058677,0.48960257
46.37430745,50.73245574,70.88681815,59,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/4970522.jpg,#2E3246,0.637034531,0.34579787,0.277987522
35.39134498,34.39134498,51.79402954,59,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/4970522.jpg,#232233,0.676243733,0.335997888,0.203113841
25.30648769,20.77293065,32.28411633,59,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/4970522.jpg,#191420,0.732306546,0.356558797,0.126604378
218.8269134,96.63741998,124.7377596,60,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/7957965.jpg,#DA607C,0.961671091,0.558384211,0.858144759
210.9619161,99.96191611,115.9619161,60,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/7957965.jpg,#D26373,0.975975976,0.526161319,0.827301632
188.0630904,81.72751994,89.39530517,60,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/7957965.jpg,#BC5159,0.987981781,0.565424987,0.737502315
28.4082774,8.4082774,17.4082774,61,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/9237495.jpg,#1C0811,0.925,0.70402016,0.111405009
29.33496614,16.33496614,26.33496614,61,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/9237495.jpg,#1D101A,0.871794872,0.44315715,0.115039083
40.01781826,21.01781826,40.01781826,61,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/9237495.jpg,#281528,0.833333333,0.474788502,0.156932621
177.8119905,72.82387055,91.70805369,62,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/9433920.jpg,#B1485B,0.970021714,0.590444546,0.697301923
198.4638418,93.80276793,122.7859894,62,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/9433920.jpg,#C65D7A,0.953845907,0.52735588,0.778289576
174.4375479,83.73284988,108.7328499,62,Macroptilium_atropurpureum_iNat,C:/Users/z5119682/Documents/R/win-library/3.6/colorZapper/sample/9433920.jpg,#AE536C,0.954063386,0.519983794,0.684068815
